STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
324;Hube;4;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;3;13:11:30.183;13:11:30.183;10:30.120;630,120;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;51.535;N;173;;53.768;N;190;;1:19.872;N;171;;14.524;N;192;;2:15.445;N;158;;45.452;N;195;;3:08.529;N;183;;24.496;N;224;;36.499;N;;;;N;;N;;N;10:12.481;107;N;0;;            ;;3;0;0;0;0;1;3;10:12.481
324;Hube;4;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;4;13:21:54.568;13:21:54.568;10:24.385;624,385;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;50.164;N;174;;53.818;N;191;;1:19.107;N;178;;12.814;N;222;;2:14.359;N;160;;45.349;N;193;;3:08.364;N;184;;24.489;N;224;;35.921;N;;;;N;;N;;N;10:12.481;107;N;0;;            ;;4;0;0;0;0;1;4;10:12.481
324;Hube;4;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;5;13:39:08.570;13:39:08.570;10:22.022;622,022;N;V 4                                                         ;0000V 4                                                         ;;V 4     ;52.165;N;176;;53.892;N;190;;1:19.645;N;175;;12.946;N;223;;2:12.506;N;162;;45.410;N;195;;3:05.809;N;184;;24.456;N;223;;35.193;N;;;;N;;N;;N;10:12.481;107;N;0;;            ;;5;0;0;0;0;1;5;10:12.481
324;Hube;3;Huber;Jürgen;Knötschke;Christian;Kurz;Maximilian;Sagmeister;Simon;Deut;FK Performance Gbr;PRO-AM                                                      ;BMW  325i;6;13:49:21.051;13:49:21.051;10:12.481;612,481;J;V 4                                                         ;0000V 4                                                         ;;V 4     ;49.814;J;175;;53.192;J;190;;1:18.232;J;176;;12.808;J;225;;2:11.617;J;161;;44.711;J;197;;3:02.641;J;187;;24.301;J;225;;35.165;J;;;;N;;N;;N;10:12.481;107;N;0;;            ;;6;0;0;0;0;1;6;10:12.481
330;Sand;4;Sandberg;Oskar;Rink;Christopher;Erlbacher;Jacob;Zils;Daniel;Norw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;13:35:46.105;13:35:46.105;14:40.037;880,037;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;5:18.032;N;169;;54.857;J;195;;1:19.555;J;168;;12.977;N;226;;2:11.292;N;166;;43.872;N;205;;3:01.148;J;187;;23.728;N;231;;34.576;N;;;;N;;N;;N;10:09.106;112;N;0;;            ;;1;0;0;0;0;1;1;10:09.106
330;Sand;2;Sandberg;Oskar;Rink;Christopher;Erlbacher;Jacob;Zils;Daniel;Norw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;13:46:05.456;13:46:05.456;10:19.351;619,351;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;48.405;J;182;;1:04.736;N;160;;1:19.790;N;177;;12.565;J;230;;2:11.068;J;168;;43.649;J;203;;3:01.279;N;188;;23.622;J;233;;34.237;J;;;;N;;N;;N;10:09.106;112;N;0;;            ;;2;0;0;0;0;1;2;10:09.106
331;Coma;1;Comazzi;Michelangelo;Haack;Frank;Wirtz;Guido;Leisen;Philipp;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;1;12:45:09.489;12:45:09.489;10:26.017;626,017;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;52.596;N;177;;54.662;J;196;;1:19.919;J;173;;12.739;J;227;;2:12.867;J;157;;46.450;N;190;;3:08.452;J;184;;23.872;J;232;;34.460;J;;;;N;;N;;N;10:23.722;120;N;0;;            ;;1;0;0;0;0;1;1;10:23.722
331;Coma;1;Comazzi;Michelangelo;Haack;Frank;Wirtz;Guido;Leisen;Philipp;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;2;12:55:37.681;12:55:37.681;10:28.192;628,192;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;50.514;J;177;;55.192;N;180;;1:21.429;N;173;;12.800;N;225;;2:13.028;N;150;;46.690;N;191;;3:09.861;N;186;;24.011;N;230;;34.667;N;;;;N;;N;;N;10:23.722;120;N;0;;            ;;2;0;0;0;0;1;2;10:23.722
331;Coma;1;Comazzi;Michelangelo;Haack;Frank;Wirtz;Guido;Leisen;Philipp;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;3;13:17:29.215;13:17:29.215;11:21.683;681,683;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;52.820;N;154;;57.991;N;185;;1:25.995;N;141;;20.423;N;105;;2:28.870;N;163;;47.372;N;187;;3:27.346;N;181;;23.903;N;234;;36.963;N;;;;N;;N;;N;10:23.722;120;N;0;;            ;;3;0;0;0;0;1;3;10:23.722
331;Coma;1;Comazzi;Michelangelo;Haack;Frank;Wirtz;Guido;Leisen;Philipp;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;4;13:28:34.661;13:28:34.661;11:05.446;665,446;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;54.677;N;166;;58.839;N;184;;1:26.257;N;138;;14.064;N;218;;2:21.257;N;163;;46.237;J;194;;3:22.846;N;183;;23.909;N;230;;37.360;N;;;;N;;N;;N;10:23.722;120;N;0;;            ;;4;0;0;0;0;1;4;10:23.722
331;Coma;3;Comazzi;Michelangelo;Haack;Frank;Wirtz;Guido;Leisen;Philipp;Schw;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;BMW 330i G20;5;13:47:21.119;13:47:21.119;10:48.287;648,287;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;52.233;N;170;;55.488;N;191;;1:23.318;N;160;;13.587;N;213;;2:18.545;N;161;;47.041;N;184;;3:16.897;N;171;;24.886;N;226;;36.292;N;;;;N;;N;;N;10:23.722;120;N;0;;            ;;5;0;0;0;0;1;5;10:23.722
332;Will;1;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;1;12:49:32.314;12:49:32.314;10:05.791;605,791;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.854;N;185;;51.789;N;200;;1:17.720;N;179;;12.215;N;238;;2:11.226;N;171;;43.660;N;206;;3:04.188;N;194;;22.780;J;242;;33.359;N;;;;N;;N;;N;9:58.840;100;N;0;;            ;;1;0;0;0;0;1;1;9:58.840
332;Will;1;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;2;13:07:59.055;13:07:59.055;10:07.175;607,175;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;49.784;N;185;;52.550;N;188;;1:18.647;N;174;;13.385;N;177;;2:12.544;N;172;;42.297;J;211;;3:01.982;N;194;;22.805;N;240;;33.181;J;;;;N;;N;;N;9:58.840;100;N;0;;            ;;2;0;0;0;0;1;2;9:58.840
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;3;13:25:38.719;13:25:38.719;10:07.557;607,557;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;48.929;N;181;;51.685;J;203;;1:17.151;J;179;;12.212;N;237;;2:12.510;N;171;;43.273;N;206;;3:04.847;N;190;;22.897;N;240;;34.053;N;;;;N;;N;;N;9:58.840;100;N;0;;            ;;3;0;0;0;0;1;3;9:58.840
332;Will;2;Willhardt;Marcus;Bohrer;Michael;Epp;Stephan;Holthaus;Gerrit;Deut;Hyundai Driving Experience;PRO-AM                                                      ;Hyundai  i30N;4;13:35:40.717;13:35:40.717;10:01.998;601,998;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;47.894;J;177;;52.594;N;205;;1:17.496;N;181;;12.152;J;237;;2:09.987;J;169;;42.603;N;211;;3:01.713;J;188;;22.930;N;243;;34.629;N;;;;N;;N;;N;9:58.840;100;N;0;;            ;;4;0;0;0;0;1;4;9:58.840
333;Mert;2;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;1;13:05:23.620;13:05:23.620;10:22.722;622,722;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;51.444;N;101;;53.914;N;200;;1:20.766;N;160;;13.561;N;221;;2:14.999;J;167;;44.137;N;203;;3:05.957;N;193;;23.432;N;232;;34.512;N;;;;N;;N;;N;10:14.520;115;N;0;;            ;;1;0;0;0;0;1;1;10:14.520
333;Mert;2;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;2;13:15:44.801;13:15:44.801;10:21.181;621,181;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;49.985;J;182;;53.796;J;198;;1:18.726;J;163;;19.481;N;111;;2:15.131;N;167;;43.484;J;205;;3:03.529;J;193;;23.260;J;235;;33.789;J;;;;N;;N;;N;10:14.520;115;N;0;;            ;;2;0;0;0;0;1;2;10:14.520
333;Mert;4;Mertens;Daniel;Ricca;Jeff;Endres;Stefan;Strube;Kurt;Deut;DRUCKREGELT;PRO-AM                                                      ;Hyundai i30N;3;13:38:45.887;13:38:45.887;10:50.052;650,052;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.394;N;186;;54.244;N;201;;1:23.297;N;167;;12.952;J;225;;2:22.794;N;169;;47.092;N;186;;3:18.139;N;186;;23.490;N;234;;37.650;N;;;;N;;N;;N;10:14.520;115;N;0;;            ;;3;0;0;0;0;2;1;10:14.520
334;Scho;3;Schotte;Christian;Schönfelder;Jörg;Van Vooren;Serge;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;1;12:54:34.490;12:54:34.490;11:05.720;665,720;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;53.525;N;162;;56.146;N;190;;1:26.578;N;154;;13.845;N;212;;2:22.596;J;158;;48.241;N;190;;3:23.666;N;174;;24.703;N;225;;36.420;J;;;;N;;N;;N;10:58.570;130;N;0;;            ;;1;0;0;0;0;1;1;10:58.570
334;Scho;2;Schotte;Christian;Schönfelder;Jörg;Van Vooren;Serge;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;2;13:17:51.213;13:17:51.213;11:18.828;678,828;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;52.511;J;178;;55.920;N;192;;1:27.538;N;148;;20.788;N;115;;2:29.331;N;161;;47.048;J;187;;3:22.777;J;176;;24.497;J;227;;38.418;N;;;;N;;N;;N;10:58.570;130;N;0;;            ;;2;0;0;0;0;1;2;10:58.570
334;Scho;2;Schotte;Christian;Schönfelder;Jörg;Van Vooren;Serge;;;Deut;MSG Bayerischer Wald Hutthurm e.V. im ADAC;PRO-AM                                                      ;BMW 328i F30;3;13:37:12.083;13:37:12.083;19:20.870;1160,870;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;9:10.830;N;175;;55.044;J;190;;1:24.403;J;163;;13.274;J;217;;2:23.117;N;159;;47.333;N;180;;3:23.355;N;176;;24.661;N;224;;38.853;N;;;;N;;N;;N;10:58.570;130;N;0;;            ;;3;0;0;0;0;1;3;10:58.570
335;Acke;1;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;Deut;;PRO-AM                                                      ;Renault  Megane RS;1;12:45:51.796;12:45:51.796;10:34.138;634,138;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;53.312;N;169;;56.995;N;184;;1:20.654;N;173;;13.023;N;222;;2:15.053;N;157;;45.129;N;195;;3:07.754;N;187;;24.557;N;224;;37.661;N;;;;N;;N;;N;10:17.048;110;N;0;;            ;;1;0;0;0;0;1;1;10:17.048
335;Acke;1;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;Deut;;PRO-AM                                                      ;Renault  Megane RS;2;12:56:08.844;12:56:08.844;10:17.048;617,048;J;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.202;J;166;;53.425;J;192;;1:18.706;J;173;;12.891;J;225;;2:11.683;J;159;;44.375;J;193;;3:05.409;J;188;;24.502;J;220;;35.855;J;;;;N;;N;;N;10:17.048;110;N;0;;            ;;2;0;0;0;0;1;2;10:17.048
335;Acke;4;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;Deut;;PRO-AM                                                      ;Renault  Megane RS;3;13:15:11.196;13:15:11.196;10:49.938;649,938;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;51.560;N;167;;54.393;N;187;;1:22.069;N;162;;19.601;N;116;;2:20.094;N;160;;45.496;N;194;;3:14.605;N;176;;25.144;N;216;;36.976;N;;;;N;;N;;N;10:17.048;110;N;0;;            ;;3;0;0;0;0;1;3;10:17.048
335;Acke;4;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;Deut;;PRO-AM                                                      ;Renault  Megane RS;4;13:25:48.430;13:25:48.430;10:37.234;637,234;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;50.563;N;173;;54.112;N;192;;1:20.599;N;171;;12.966;N;223;;2:16.336;N;164;;45.469;N;194;;3:16.119;N;180;;24.747;N;220;;36.323;N;;;;N;;N;;N;10:17.048;110;N;0;;            ;;4;0;0;0;0;1;4;10:17.048
335;Acke;3;Ackermann;David;Gachot;Holger;Moritz;;Vleugels;Dirk;Deut;;PRO-AM                                                      ;Renault  Megane RS;5;13:45:09.449;13:45:09.449;11:08.806;668,806;N;VT2 Front                                                   ;0000VT2 Front                                                   ;;VT2 Fron;53.569;N;166;;1:09.227;N;157;;1:23.815;N;167;;13.321;N;219;;2:20.078;N;162;;46.361;N;190;;3:18.804;N;172;;25.434;N;214;;38.197;N;;;;N;;N;;N;10:17.048;110;N;0;;            ;;5;0;0;0;0;1;5;10:17.048
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;1;12:45:16.050;12:45:16.050;10:04.225;604,225;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;50.272;N;175;;52.468;N;199;;1:16.643;N;178;;12.471;N;230;;2:08.236;N;166;;43.475;N;204;;3:02.691;N;191;;23.514;J;232;;34.455;N;;;;N;;N;;N;9:51.916;95;N;0;;            ;;1;0;0;0;0;1;1;9:51.916
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;2;12:55:09.156;12:55:09.156;9:53.106;593,106;J;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;48.204;N;182;;51.193;J;200;;1:15.650;J;186;;12.237;N;232;;2:07.653;N;166;;43.447;N;203;;2:56.859;J;191;;23.668;N;229;;34.195;N;;;;N;;N;;N;9:51.916;95;N;0;;            ;;2;0;0;0;0;1;2;9:51.916
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;3;13:05:07.303;13:05:07.303;9:58.147;598,147;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;50.649;N;99;;52.387;N;197;;1:15.833;N;186;;12.179;J;233;;2:07.999;N;165;;43.375;J;203;;2:57.926;N;191;;23.675;N;229;;34.124;N;;;;N;;N;;N;9:51.916;95;N;0;;            ;;3;0;0;0;0;1;3;9:51.916
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;4;13:15:13.183;13:15:13.183;10:05.880;605,880;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;47.881;J;179;;51.736;N;198;;1:16.357;N;160;;19.077;N;114;;2:12.234;N;165;;43.607;N;203;;2:57.512;N;190;;23.616;N;230;;33.860;J;;;;N;;N;;N;9:51.916;95;N;0;;            ;;4;0;0;0;0;1;4;9:51.916
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;5;13:25:10.180;13:25:10.180;9:56.997;596,997;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;48.739;N;179;;51.789;N;198;;1:16.201;N;162;;13.103;N;226;;2:08.194;N;166;;43.424;N;203;;2:57.808;N;192;;23.643;N;230;;34.096;N;;;;N;;N;;N;9:51.916;95;N;0;;            ;;5;0;0;0;0;1;5;9:51.916
336;Brin;2;Brink;Danny;Konnerth;Christian;Mijatovic;Ranko;Quante;Florian;Deut;FK Performance Motorsport;PRO-AM                                                      ;BMW  330i;6;13:35:05.901;13:35:05.901;9:55.721;595,721;N;VT2 Hecka                                                   ;0000VT2 Hecka                                                   ;;VT2 Heck;48.114;N;181;;51.943;N;197;;1:15.992;N;185;;12.280;N;232;;2:07.405;J;166;;43.452;N;202;;2:58.740;N;190;;23.722;N;227;;34.073;N;;;;N;;N;;N;9:51.916;95;N;0;;            ;;6;0;0;0;0;1;6;9:51.916
396;Krus;1;Kruse;Stefan;Büllesbach;Christian;Schettler;Andreas;Heinrich;Guido;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;1;12:42:12.579;12:42:12.579;10:01.551;601,551;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;49.151;N;189;;54.270;N;200;;1:19.925;N;171;;12.418;N;239;;2:09.376;N;177;;41.201;N;224;;2:59.514;N;197;;21.995;N;252;;33.701;N;;;;N;;N;;N;9:44.494;91;N;0;;            ;;1;0;0;0;0;1;1;9:44.494
396;Krus;1;Kruse;Stefan;Büllesbach;Christian;Schettler;Andreas;Heinrich;Guido;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;2;12:52:06.094;12:52:06.094;9:53.515;593,515;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;47.723;N;191;;50.831;N;204;;1:16.762;N;177;;12.107;J;244;;2:08.411;N;176;;40.992;N;225;;3:01.558;N;199;;21.894;N;253;;33.237;N;;;;N;;N;;N;9:44.494;91;N;0;;            ;;2;0;0;0;0;1;2;9:44.494
396;Krus;4;Kruse;Stefan;Büllesbach;Christian;Schettler;Andreas;Heinrich;Guido;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;3;13:08:34.605;13:08:34.605;9:59.248;599,248;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;48.359;N;191;;51.448;N;209;;1:18.291;N;175;;12.181;N;242;;2:10.565;N;177;;41.517;N;218;;3:01.020;N;201;;21.988;N;250;;33.879;N;;;;N;;N;;N;9:44.494;91;N;0;;            ;;3;0;0;0;0;1;3;9:44.494
396;Krus;4;Kruse;Stefan;Büllesbach;Christian;Schettler;Andreas;Heinrich;Guido;Deut;Adrenalin Motorsport Team Alzner Automotive;PRO-AM                                                      ;Porsche Cayman S 981;4;13:18:30.009;13:18:30.009;9:55.404;595,404;N;V 6                                                         ;0000V 6                                                         ;;V 6     ;47.205;N;192;;50.362;N;208;;1:17.697;N;173;;12.290;N;240;;2:09.632;N;177;;41.292;N;221;;3:01.442;N;198;;21.808;J;255;;33.676;N;;;;N;;N;;N;9:44.494;91;N;0;;            ;;4;0;0;0;0;1;4;9:44.494
