STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
112;Krum;3;Krumscheid;Uwe;Brink;Danny;Dralle;Jens;Fischer;Markus;DEU ;Bulldog Racing;PRO-AM                                                      ;MINI John Cooper Works;1;14:28:20.142;14:28:20.142;10:41.733;641,733;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;50.280;N;167;;53.329;N;201;;1:34.816;N;129;;14.287;N;218;;2:14.910;N;172;;44.418;N;197;;3:08.950;N;188;;24.099;N;222;;36.644;N;;;;N;;N;;N;10:17.623;124;N;0;;            ;;1;0;0;0;0;1;1;10:17.623
112;Krum;3;Krumscheid;Uwe;Brink;Danny;Dralle;Jens;Fischer;Markus;DEU ;Bulldog Racing;PRO-AM                                                      ;MINI John Cooper Works;2;14:38:40.656;14:38:40.656;10:20.514;620,514;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;49.229;J;185;;53.282;J;201;;1:22.244;N;160;;13.267;J;218;;2:13.318;J;173;;43.012;J;208;;3:05.994;J;188;;23.773;N;226;;36.395;N;;;;N;;N;;N;10:17.623;124;N;0;;            ;;2;0;0;0;0;1;2;10:17.623
112;Krum;1;Krumscheid;Uwe;Brink;Danny;Dralle;Jens;Fischer;Markus;DEU ;Bulldog Racing;PRO-AM                                                      ;MINI John Cooper Works;3;14:57:03.289;14:57:03.289;10:41.536;641,536;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;49.930;N;182;;54.124;N;192;;1:20.101;J;176;;13.762;N;143;;2:33.453;N;173;;43.554;N;206;;3:07.192;N;187;;23.629;J;229;;35.791;J;;;;N;;N;;N;10:17.623;124;N;0;;            ;;3;0;0;0;0;1;3;10:17.623
113;Stan;1;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;CHE ;Autorama Ag;PRO-AM                                                      ;Seat  Leon;1;14:27:20.343;14:27:20.343;9:57.135;597,135;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;46.189;N;194;;48.987;N;212;;1:20.222;N;147;;16.859;N;203;;2:10.248;N;180;;41.027;N;196;;2:55.135;N;202;;22.780;N;233;;35.688;N;;;;N;;N;;N;9:22.542;83;N;0;;Luigi Stanco;;1;0;0;0;0;1;1;9:22.542
113;Stan;3;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;CHE ;Autorama Ag;PRO-AM                                                      ;Seat  Leon;2;14:42:55.394;14:42:55.394;9:27.238;567,238;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;46.642;N;196;;48.800;J;210;;1:12.902;N;189;;11.895;N;238;;2:03.342;N;184;;39.676;J;220;;2:48.616;J;206;;22.630;N;235;;32.735;N;;;;N;;N;;N;9:22.542;83;N;0;;Luigi Stanco;;2;0;0;0;0;1;2;9:22.542
113;Stan;3;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;CHE ;Autorama Ag;PRO-AM                                                      ;Seat  Leon;3;14:52:18.979;14:52:18.979;9:23.585;563,585;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.607;J;193;;48.804;N;212;;1:12.680;J;190;;11.876;J;239;;2:00.211;J;184;;39.766;N;219;;2:49.565;N;205;;22.588;J;236;;32.488;J;;;;N;;N;;N;9:22.542;83;N;0;;Luigi Stanco;;3;0;0;0;0;1;3;9:22.542
114;van ;4;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;NLD ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;1;14:29:38.943;14:29:38.943;9:12.598;552,598;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.071;N;196;;46.892;N;212;;1:11.329;N;161;;12.825;N;230;;1:57.673;J;186;;39.391;J;222;;2:44.821;N;206;;22.406;N;239;;32.190;N;;;;N;;N;;N;9:04.677;58;N;0;;            ;;1;0;0;0;0;1;1;9:04.677
114;van ;4;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;NLD ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;2;14:38:47.376;14:38:47.376;9:08.433;548,433;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;43.911;J;197;;48.169;N;211;;1:10.028;N;197;;11.590;N;242;;1:58.344;N;183;;39.530;N;221;;2:42.843;J;208;;22.296;N;239;;31.722;N;;;;N;;N;;N;9:04.677;58;N;0;;            ;;2;0;0;0;0;1;2;9:04.677
114;van ;1;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;NLD ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;3;14:57:16.433;14:57:16.433;9:35.519;575,519;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.049;N;195;;46.407;J;213;;1:08.940;J;199;;13.472;N;145;;2:21.816;N;183;;39.762;N;222;;2:46.072;N;206;;22.337;N;240;;31.664;J;;;;N;;N;;N;9:04.677;58;N;0;;            ;;3;0;0;0;0;1;3;9:04.677
114;van ;1;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;NLD ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;4;15:10:37.381;15:10:37.381;9:30.461;570,461;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;44.452;N;195;;47.213;N;212;;1:09.461;N;197;;11.568;J;242;;2:14.607;N;185;;39.539;N;221;;2:49.340;N;199;;22.280;J;244;;32.001;N;;;;N;;N;;N;9:04.677;58;N;0;;            ;;4;0;0;0;0;1;4;9:04.677
116;Kofl;4;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;AUT ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;14:58:22.058;14:58:22.058;8:30.698;510,698;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.011;N;215;;42.772;J;233;;1:04.524;N;229;;11.650;N;148;;1:55.693;N;202;;35.656;J;247;;2:28.399;N;230;;20.389;J;261;;30.604;N;;;;N;;N;;N;8:16.343;9;N;0;;            ;;1;0;0;0;0;1;1;8:16.343
116;Kofl;4;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;AUT ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;2;15:06:38.887;15:06:38.887;8:16.829;496,829;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;40.856;J;214;;43.023;N;235;;1:03.611;J;230;;10.327;J;259;;1:46.344;J;205;;35.712;N;242;;2:27.348;J;231;;20.568;N;258;;29.040;J;;;;N;;N;;N;8:16.343;9;N;0;;            ;;2;0;0;0;0;1;2;8:16.343
117;Stuc;1;Stuck;Ferdinand;Stuck;Johannes;Palttala;Markus;Kofler;Reinhard;DEU ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;14:33:50.178;14:33:50.178;9:02.103;542,103;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.634;J;217;;43.691;J;235;;1:13.596;N;43;;32.909;N;194;;1:49.692;J;206;;35.605;J;245;;2:34.032;N;228;;20.690;N;257;;30.254;N;;;;N;;N;;N;8:26.015;31;N;0;;            ;;1;0;0;0;0;1;1;8:26.015
117;Stuc;1;Stuck;Ferdinand;Stuck;Johannes;Palttala;Markus;Kofler;Reinhard;DEU ;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;2;14:42:19.781;14:42:19.781;8:29.603;509,603;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;42.046;N;217;;45.154;N;233;;1:04.679;J;222;;10.484;J;258;;1:51.218;N;206;;35.792;N;244;;2:30.010;J;227;;20.669;J;255;;29.551;J;;;;N;;N;;N;8:26.015;31;N;0;;            ;;2;0;0;0;0;1;2;8:26.015
118;Buss;1;Bussmann;Jürgen;Kriese;Oliver;Lachmayer;Michael;Lachmayer;Yannik;DEU ;;PRO-AM                                                      ;Dacia Logan;1;14:29:35.804;14:29:35.804;12:09.138;729,138;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;1:02.041;N;133;;1:02.066;N;164;;1:34.818;N;123;;16.813;N;179;;2:38.204;N;142;;52.211;N;162;;3:29.420;N;162;;29.292;N;178;;44.273;N;;;;N;;N;;N;11:36.099;134;N;0;;            ;;1;0;0;0;0;1;1;11:36.099
118;Buss;1;Bussmann;Jürgen;Kriese;Oliver;Lachmayer;Michael;Lachmayer;Yannik;DEU ;;PRO-AM                                                      ;Dacia Logan;2;14:46:55.513;14:46:55.513;11:41.428;701,428;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;57.811;N;147;;1:00.221;N;161;;1:29.200;N;151;;15.158;N;192;;2:28.861;J;144;;51.794;J;163;;3:27.940;J;163;;28.379;J;183;;42.064;N;;;;N;;N;;N;11:36.099;134;N;0;;            ;;2;0;0;0;0;1;2;11:36.099
118;Buss;1;Bussmann;Jürgen;Kriese;Oliver;Lachmayer;Michael;Lachmayer;Yannik;DEU ;;PRO-AM                                                      ;Dacia Logan;3;14:59:07.602;14:59:07.602;12:12.089;732,089;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;56.644;J;150;;59.121;J;161;;1:27.165;J;150;;15.832;N;144;;2:51.533;N;138;;52.741;N;161;;3:36.198;N;160;;29.470;N;176;;43.385;N;;;;N;;N;;N;11:36.099;134;N;0;;            ;;3;0;0;0;0;1;3;11:36.099
118;Buss;1;Bussmann;Jürgen;Kriese;Oliver;Lachmayer;Michael;Lachmayer;Yannik;DEU ;;PRO-AM                                                      ;Dacia Logan;4;15:11:06.545;15:11:06.545;11:58.943;718,943;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;57.927;N;147;;59.403;N;164;;1:28.567;N;151;;15.036;J;190;;2:46.081;N;142;;52.681;N;159;;3:29.376;N;161;;28.713;N;184;;41.159;J;;;;N;;N;;N;11:36.099;134;N;0;;            ;;4;0;0;0;0;1;4;11:36.099
120;Supa;3;Supaphongs;;Jian Hong;Chen;Kawamura;Naoki;;;THA ;Toyota Gazoo Racing Team Thailand;PRO-AM                                                      ;Toyota Corolla Altis;1;14:27:11.075;14:27:11.075;10:22.248;622,248;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;51.187;J;175;;52.966;J;186;;1:21.199;J;147;;14.341;J;206;;2:10.380;J;163;;45.490;J;190;;3:05.243;J;185;;24.994;J;212;;36.448;J;;;;N;;N;;N;10:22.248;126;N;0;;            ;;1;0;0;0;0;1;1;10:22.248
122;Ludw;2;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:21:33.010;14:21:33.010;9:02.748;542,748;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.714;N;210;;46.554;N;232;;1:14.706;N;178;;11.541;N;261;;1:56.732;J;203;;37.039;N;233;;2:40.416;J;219;;20.077;J;273;;30.969;N;;;;N;;N;;N;8:52.227;50;N;0;;            ;;1;0;0;0;0;1;1;8:52.227
122;Ludw;3;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:39:56.039;14:39:56.039;9:02.473;542,473;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.178;N;217;;46.171;N;236;;1:10.195;N;195;;11.113;N;265;;1:57.491;N;194;;37.621;N;250;;2:45.632;N;217;;20.367;N;266;;30.705;N;;;;N;;N;;N;8:52.227;50;N;0;;            ;;2;0;0;0;0;1;2;8:52.227
122;Ludw;3;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;14:48:57.065;14:48:57.065;9:01.026;541,026;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.374;J;216;;46.583;N;238;;1:09.520;N;195;;11.152;N;262;;1:58.623;N;201;;37.116;N;250;;2:45.167;N;220;;20.259;N;269;;30.232;N;;;;N;;N;;N;8:52.227;50;N;0;;            ;;3;0;0;0;0;1;3;8:52.227
122;Ludw;3;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;14:58:22.665;14:58:22.665;9:25.600;565,600;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.278;N;216;;46.044;N;238;;1:11.059;N;202;;11.128;N;198;;2:14.448;N;202;;39.408;N;228;;2:47.988;N;217;;20.215;N;271;;32.032;N;;;;N;;N;;N;8:52.227;50;N;0;;            ;;4;0;0;0;0;1;4;8:52.227
122;Ludw;3;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;15:07:19.452;15:07:19.452;8:56.787;536,787;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.599;N;215;;45.862;J;236;;1:09.619;N;202;;10.857;J;265;;1:56.916;N;201;;36.632;J;250;;2:44.079;N;220;;20.280;N;270;;29.943;J;;;;N;;N;;N;8:52.227;50;N;0;;            ;;5;0;0;0;0;1;5;8:52.227
122;Ludw;3;Ludwig;Peter;Nagelsdiek;Noah;Renger;Reinhold;Rosenberg;Maik;USA ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;15:16:42.915;15:16:42.915;9:23.463;563,463;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.724;N;217;;45.888;N;237;;1:09.334;J;200;;10.869;N;268;;2:21.272;N;203;;36.759;N;248;;2:46.029;N;218;;20.292;N;268;;30.296;N;;;;N;;N;;N;8:52.227;50;N;0;;            ;;6;0;0;0;0;1;6;8:52.227
123;Bünn;3;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;DEU ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:23:20.762;14:23:20.762;8:52.424;532,424;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.779;N;216;;44.218;J;238;;1:18.415;N;131;;12.980;N;252;;1:51.810;N;205;;35.621;N;251;;2:36.105;J;214;;20.361;N;269;;30.135;N;;;;N;;N;;N;8:36.328;38;N;0;;            ;;1;0;0;0;0;1;1;8:36.328
123;Bünn;3;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;DEU ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:34:11.387;14:34:11.387;9:04.863;544,863;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.810;N;218;;44.235;N;239;;1:13.581;N;52;;29.821;N;207;;1:53.038;N;;;35.591;J;253;;2:36.651;N;224;;19.911;J;275;;30.225;N;;;;N;;N;;N;8:36.328;38;N;0;;            ;;2;0;0;0;0;1;2;8:36.328
123;Bünn;3;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;DEU ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;14:42:48.150;14:42:48.150;8:36.763;516,763;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.617;J;218;;44.300;N;239;;1:07.302;J;208;;10.689;J;268;;1:51.487;J;206;;35.726;N;251;;2:36.123;N;222;;20.111;N;270;;29.408;J;;;;N;;N;;N;8:36.328;38;N;0;;            ;;3;0;0;0;0;1;3;8:36.328
123;Bünn;2;Bünnagel;Ben;Kaya;Mustafa Mehmet;Piana;Gabriele;Stursberg;Mike;DEU ;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;14:58:52.327;14:58:52.327;9:23.562;563,562;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.768;N;213;;47.312;N;235;;1:11.517;N;189;;11.795;N;178;;2:06.600;N;203;;36.702;N;248;;2:52.726;N;216;;20.305;N;271;;31.837;N;;;;N;;N;;N;8:36.328;38;N;0;;            ;;4;0;0;0;0;1;4;8:36.328
125;Sche;2;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:21:46.663;14:21:46.663;9:13.363;553,363;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.495;N;204;;48.759;N;224;;1:16.945;N;187;;11.424;N;258;;1:58.300;J;201;;37.234;N;249;;2:43.613;J;218;;20.315;J;270;;31.278;N;;;;N;;N;;N;9:02.250;47;N;0;;            ;;1;0;0;0;0;1;1;9:02.250
125;Sche;2;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:30:56.822;14:30:56.822;9:10.159;550,159;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.628;J;216;;47.348;N;233;;1:10.685;J;163;;14.228;N;246;;1:58.422;N;201;;37.214;N;244;;2:47.381;N;216;;20.556;N;264;;30.697;J;;;;N;;N;;N;9:02.250;47;N;0;;            ;;2;0;0;0;0;1;2;9:02.250
125;Sche;4;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;14:46:23.346;14:46:23.346;9:17.499;557,499;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.020;N;212;;47.333;J;235;;1:13.860;N;196;;11.026;J;263;;2:00.312;N;201;;36.653;J;250;;2:51.489;N;215;;20.610;N;263;;31.196;N;;;;N;;N;;N;9:02.250;47;N;0;;            ;;3;0;0;0;0;1;3;9:02.250
125;Sche;4;Schell;Jacob;Wehrmann;Hans;Aust;Stefan;Bollrath;Christian;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;14:56:02.701;14:56:02.701;9:39.355;579,355;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.769;N;213;;47.503;N;234;;1:12.507;N;191;;11.622;N;184;;2:22.944;N;201;;36.856;N;246;;2:52.620;N;214;;20.704;N;263;;30.830;N;;;;N;;N;;N;9:02.250;47;N;0;;            ;;4;0;0;0;0;1;4;9:02.250
126;Kroh;2;Krohn;Tracy;Jönsson;Niclas;Farnbacher;Mario;Huisman;Patrick;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;15:05:02.486;15:05:02.486;9:01.836;541,836;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;44.122;J;213;;46.305;J;232;;1:10.434;J;193;;11.188;J;260;;1:57.833;J;202;;36.640;J;249;;2:43.521;J;218;;20.506;J;265;;31.287;J;;;;N;;N;;N;9:01.836;49;N;0;;            ;;1;0;0;0;0;1;1;9:01.836
128;Abbe;4;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;DEU ;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:28:09.205;14:28:09.205;8:52.724;532,724;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.359;J;218;;44.018;J;238;;1:10.029;N;108;;14.318;N;248;;1:53.221;N;204;;35.652;J;253;;2:39.809;N;225;;20.123;N;270;;34.195;N;;;;N;;N;;N;8:32.023;36;N;0;;            ;;1;0;0;0;0;1;1;8:32.023
128;Abbe;3;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;DEU ;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:43:20.749;14:43:20.749;8:53.239;533,239;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.959;N;217;;45.869;N;237;;1:09.362;N;203;;10.748;N;268;;1:54.791;N;203;;36.101;N;249;;2:42.835;N;218;;20.333;N;268;;30.241;N;;;;N;;N;;N;8:32.023;36;N;0;;            ;;2;0;0;0;0;1;2;8:32.023
128;Abbe;4;Abbelen;Klaus;Harrison;Julian;von Danwitz;Hendrik;Güven;Ayhancan;DEU ;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;15:07:01.733;15:07:01.733;8:33.587;513,587;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.420;N;217;;44.466;N;238;;1:06.114;J;205;;10.678;J;269;;1:50.573;J;205;;35.707;N;252;;2:34.549;J;225;;20.022;J;271;;29.058;J;;;;N;;N;;N;8:32.023;36;N;0;;            ;;3;0;0;0;0;1;3;8:32.023
131;Hopp;2;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;DEU ;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:22:50.427;14:22:50.427;8:46.615;526,615;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.596;N;218;;44.995;N;234;;1:11.195;N;186;;11.343;J;261;;1:53.952;N;205;;36.092;N;251;;2:37.039;N;222;;19.999;J;274;;29.404;J;;;;N;;N;;N;8:39.170;41;N;0;;H&R         ;;1;0;0;0;0;1;1;8:39.170
131;Hopp;2;Hoppe;Marcel;Salewsky;Nick;Rebhan;Michael;Jung;Thorsten;DEU ;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:31:29.897;14:31:29.897;8:39.470;519,470;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;42.049;J;217;;44.733;J;238;;1:07.814;J;194;;11.433;N;260;;1:51.772;J;205;;35.670;J;250;;2:36.386;J;225;;20.195;N;269;;29.418;N;;;;N;;N;;N;8:39.170;41;N;0;;H&R         ;;2;0;0;0;0;1;2;8:39.170
132;Sloo;3;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;DEU ;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);1;14:25:40.905;14:25:40.905;9:14.145;554,145;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.775;N;217;;43.932;J;229;;1:27.750;N;85;;15.880;N;238;;1:53.024;N;205;;35.556;N;252;;2:36.426;N;224;;24.605;N;188;;35.197;N;;;;N;;N;;N;8:34.011;40;N;0;;            ;;1;0;0;0;0;1;1;8:34.011
132;Sloo;3;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;DEU ;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);2;14:37:57.788;14:37:57.788;8:38.456;518,456;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.151;N;219;;45.428;N;239;;1:06.386;J;206;;10.712;N;271;;1:50.909;J;206;;35.612;N;253;;2:36.938;N;224;;20.224;N;270;;29.096;J;;;;N;;N;;N;8:34.011;40;N;0;;            ;;2;0;0;0;0;1;2;8:34.011
132;Sloo;3;Slooten;Jan Erik;Engstler;Luca;Köhler;Leon;Scheider;Timo;DEU ;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);3;14:46:35.096;14:46:35.096;8:37.308;517,308;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;41.416;J;218;;44.778;N;237;;1:07.388;N;207;;10.689;J;269;;1:51.943;N;206;;35.472;J;253;;2:36.044;J;225;;20.067;J;270;;29.511;N;;;;N;;N;;N;8:34.011;40;N;0;;            ;;3;0;0;0;0;1;3;8:34.011
135;Chrz;4;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;DEU ;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;14:33:34.125;14:33:34.125;9:34.223;574,223;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;45.235;N;179;;48.472;N;230;;1:16.089;N;87;;20.251;N;210;;2:04.534;N;200;;37.551;N;245;;2:48.156;N;213;;20.904;N;262;;33.031;N;;;;N;;N;;N;8:55.400;45;N;0;;            ;;1;0;0;0;0;1;1;8:55.400
135;Chrz;4;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;DEU ;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;14:42:42.768;14:42:42.768;9:08.643;548,643;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.643;N;202;;47.089;N;234;;1:12.042;N;193;;11.340;N;255;;2:00.594;N;201;;37.076;N;248;;2:45.368;N;214;;20.707;N;264;;30.784;N;;;;N;;N;;N;8:55.400;45;N;0;;            ;;2;0;0;0;0;1;2;8:55.400
135;Chrz;3;Chrzanowski;Robin;Jodexnis;Kersten;Scharmach;Peter;Koch;Max;DEU ;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;15:05:25.432;15:05:25.432;8:58.396;538,396;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;43.509;J;214;;46.323;J;234;;1:10.182;N;201;;10.895;N;265;;1:56.865;J;202;;36.876;J;249;;2:43.178;N;216;;20.523;N;265;;30.045;J;;;;N;;N;;N;8:55.400;45;N;0;;            ;;3;0;0;0;0;2;1;8:55.400
